cp,artist,song,section
i-iv-VI-III-VII,the veronicas,4ever,chorus
i-iv-VI-III-VII,gary allan,smoke rings in the dark,verse
i-iv-VI-III-VII,m83,oblivion,verse
i-iv-VI-V-i,mistfolk,storm spirits,verse
i-iv-VI-V-i,bingo players,rattle,verse
i-iv-VI-V-i,seventeen and ailee,q and a,chorus
i-iv-VI-V-VI,madeon,cut the kid,chorus
i-iv-VI-V-VII,disperse,message from atlantis,chorus
i-iv-VI-i-VI,mr death,red velvet,chorus
i-iv-VI-i-V,blind guardian,the bard's song,chorus
i-iv-VI-i-iv,adrian lux,teenage crime,chorus
i-iv-V-i-iv,schmoyoho,bed time intruder remix,chorus
i-iv-V-i-iv,capcom,mega man x - flame mammoth,verse
i-iv-V-i-iv,hachi,donut hole,verse
i-iv-V-i-iv,hirokazu ando,super smash bros - dreamland,verse
i-iv-V-i-iv,kshmr and marnik,bazaar,chorus
i-iv-V-i-iv,toru minegishi,splatoon - calamari inkantation,chorus
i-iv-V-i-VII,lindsey stirling,master of tides,chorus
i-iv-V-i-VI,billy more,running in the 90's,verse
i-iv-V-i-VI,hachi,donut hole,verse
i-iv-V-i-VI,3 doors down,kryptonite,chorus
i-iv-V-VI-VII,made in norway,one more look,chorus
i-iv-V-VI-VII,lindsey stirling,heist,verse
i-iv-V-VI-VII,madonna,hung up,chorus
i-iv-V-VI-VII,satoshi iwase,danganronpa - saisei,chorus
i-iv-V-VI-VII,minami-ke tadaima op,shiawase high tension,chorus
i-iv-V-VI-V,fereydoun,faseleha,verse
i-iv-V-VI-i,twinklestars,rapikamu,verse
i-iv-V-VII-i,toru minegishi,splatfest battle - ink me up,chorus
i-iv-V-VII-III,elmer bernstein,the magnificent seven theme,verse
i-iv-V-VII-III,weezer,no one else,chorus
i-V-VI-VII-i,frou frou,let go,chorus
i-V-VI-VII-i,martin solveig,the night out - madeon remix,chorus
i-V-VI-VII-i,kelly clarkson,since u been gone,verse
i-V-VI-VII-i,e-type,back 2 life,chorus
i-V-VI-VII-i,archie feat brenton mattheus,kingdom,chorus
i-V-VI-VII-i,archie feat brenton mattheus,kingdom,chorus
i-V-VI-VII-i,blind guardian,harvest of sorrow,chorus
i-V-VI-VII-i,archie,famous,chorus
i-V-VI-VII-i,toto,hold the line,chorus
i-V-VI-VII-i,avicii,shame on me,chorus
i-V-VI-VII-i,marcus werner,octavia,verse
i-V-VI-VII-i,octavia,marcus werner,chorus
i-V-VI-VII-i,marcus werner,octavia,chorus
i-V-VI-VII-i,zun,ghost lead,verse
i-V-VI-VII-i,dj genki feat yukacco,planet,chorus
i-V-VI-VII-i,veronica maggio,jag kommer,chorus
i-V-VI-VII-i,pink floyd,high hopes,chorus
i-V-VI-VII-i,mgmt,electric feel,verse
i-V-VI-VII-i,tep no,it's alright,chorus
i-V-VI-VII-i,grimes,realiti,chorus
i-V-VI-VII-i,dire straits,brothers in arms,verse
i-V-VI-VII-i,rustie,4eva,verse
i-V-VI-VII-i,brandon flowers,can't deny my love,chorus
i-V-VI-VII-i,delain,your body is a battleground,chorus
i-V-VI-VII-i,delain,sing to me,chorus
i-V-VI-VII-i,madeon,nonsense ft mark foster,chorus
i-V-VI-VII-i,sigala,say you do,verse
i-V-VI-VII-i,zun,purest sky and sea,verse
i-V-VI-VII-i,steps,tragedy,chorus
i-V-VI-VII-i,marina and the diamonds,bubblegum bitch,chorus
i-V-VI-VII-i,demi lovato,body say,verse
i-V-VI-VII-III,rhapsody of fire,emerald sword,chorus
i-V-VI-VII-III,backstreet boys,get another boyfriend,chorus
i-V-VI-VII-III,schoolhouse rock,shot heard 'round the world,verse
i-V-VI-VII-III,avicii,dear boy,chorus
i-V-VI-VII-III,tangerine kitty,dumb ways to die,chorus
i-V-VI-VII-III,green day,amy,chorus
i-V-VI-VII-III,crazy and corza,wildfire,chorus
i-V-VI-VII-III,avicii,shame on me,chorus
i-V-VI-VII-III,the beatles,i will,verse
i-V-VI-VII-III,sylvie vartan,irresistiblement,chorus
i-V-VI-VII-III,ian van dahl,castles in the sky,chorus
i-V-VI-VII-III,little peggy march,i will follow him,verse
i-V-VI-VII-III,jay sean,2012,chorus
i-V-VI-VII-III,famicomforever,tame trip,chorus
i-V-VI-VII-V,ai ootsuka,sakuranbo,chorus
i-V-VI-VII-V,avicii,dear boy,chorus
i-V-VI-VII-V,disney,colors of the wind,chorus
i-V-VI-VII-V,rustie,4eva,verse
i-V-VI-III-i,frou frou,let go,chorus
i-V-VI-III-i,syn cole,april,verse
i-V-VI-III-i,leona lewis,i will be,verse
i-V-VI-III-i,grant smillie and walden,a million lights,chorus
i-V-VI-III-i,marcus werner,octavia,verse
i-V-VI-III-i,octavia,marcus werner,chorus
i-V-VI-III-i,marcus werner,octavia,chorus
i-V-VI-III-i,gold motel,brand new kind of blue,chorus
i-V-VI-III-i,chairlift,evident utensil,chorus
i-V-VI-III-i,the living end,west end riot,chorus
i-V-VI-III-i,wavves,pony,chorus
i-V-VI-III-i,spice girls,viva forever,chorus
i-V-VI-III-i,lindsey stirling,lost girls,chorus
i-V-VI-III-VII,aerosmith,cryin',verse
i-V-VI-III-VII,green day,basketcase,verse
i-V-VI-III-VII,lenka,trouble is a friend,chorus
i-V-VI-III-VII,jimi hendrix,castles made of sand,verse
i-V-VI-III-VII,instrumental core,the angels among demons,chorus
i-V-VI-III-VII,red hot chili peppers,under the bridge,verse
i-V-VI-III-VII,red hot chili peppers,under the bridge,chorus
i-V-VI-III-VII,florence and the machine,spectrum,chorus
i-V-VI-III-VII,florence and the machine,spectrum,chorus
i-V-VI-III-VII,family of the year,hero,chorus
i-V-VI-III-VII,spongebob squarepants,a day like this,verse
i-V-VI-III-VII,bonnie tyler,holding out for a hero,chorus
i-V-VI-III-VII,chairlift,evident utensil,chorus
i-V-VI-III-VII,the mighty mighty bosstones,bad news and bad breaks,chorus
i-V-VI-III-VII,the living end,west end riot,chorus
i-V-VI-III-VII,delain,your body is a battleground,chorus
i-V-VI-III-VII,sia,move your body,chorus
i-V-VI-III-iv,syn cole,april,verse
i-V-VI-III-iv,jackson 5,i want you back,verse
i-V-VI-III-iv,jackson 5,i want you back,chorus
i-V-VI-III-iv,cool and create,help me erinnnnnn,chorus
i-V-VI-III-iv,edx,cool you off,chorus
i-V-VI-III-iv,hozier,jackie and wilson,chorus
i-V-VI-III-iv,fleet foxes,he doesn't know why,verse
i-V-VI-III-iv,falco,jeanny,chorus
i-V-VI-III-VI,johann pachelbel,canon in d major,chorus
i-V-VI-III-VI,evermore,running,verse
i-V-VI-III-VI,tamas wells,valder fields,verse
i-V-VI-III-VI,helloween,forever and one,chorus
i-V-VI-III-VI,parry gripp,it's raining tacos,verse
i-V-VI-III-VI,blink-182,teenage satellites,chorus
i-V-VI-iv-V,rihanna,rude boy,chorus
i-V-VI-iv-V,nino rota,romeo and juliet,verse
i-V-VI-iv-V,gammer,nostalgia - rustie edit,chorus
i-V-VI-iv-VII,sean kingston,fire burning,chorus
i-V-VI-iv-VII,muse,explorers,chorus
i-V-VI-iv-i,violens,all night low,verse
i-V-VI-iv-i,timbaland,give it to me,chorus
i-V-VI-iv-VI,marcus werner,octavia,verse
i-V-VI-iv-VI,octavia,marcus werner,chorus
i-V-VI-iv-VI,marcus werner,octavia,chorus
i-V-VI-iv-VI,shakira,hips don't lie ft wyclef jean,chorus
i-V-VI-iv-III,neil finn,song of the lonely mountain,verse
i-V-VI-iv-III,solee,ice,verse
i-V-VI-i-V,britney spears,seal it with a kiss,chorus
i-V-VI-i-V,mgmt,electric feel,verse
i-V-VI-i-V,faithless,insomnia,chorus
i-V-VI-i-V,gammer,nostalgia - rustie edit,chorus
i-V-VI-i-V,disney,colors of the wind,chorus
i-V-VI-i-V,demi lovato,body say,verse
i-V-VI-i-VII,usher,omg,verse
i-V-VI-i-VII,enya,caribbean blue,verse
i-V-VI-i-VII,all american rejects,gives you hell,chorus
i-V-i-V-i,rem,losing my religion,verse
i-V-i-V-i,sistar,alone,chorus
i-V-i-V-i,italobrothers,this is nightlife,chorus
i-V-i-V-i,equalizers,every city,verse
i-V-i-V-i,blind guardian,harvest of sorrow,verse
i-V-i-V-i,jay chou,little blacksmith in milan,verse
i-V-i-V-i,jay chou,little blacksmith in milan,chorus
i-V-i-V-i,the beatles,things we said today,verse
i-V-i-V-i,quad city dj's,space jam,chorus
i-V-i-V-i,andrew york,sanzen-in,chorus
i-V-i-V-i,nintendo,tetris attack - water stage,verse
i-V-i-V-i,rex preston and miranda sykes,me and my sister the moon,verse
i-V-i-V-i,cher,gypsys tramps and thieves,chorus
i-V-i-V-i,destiny's child,independent women part 1,chorus
i-V-i-V-i,toru minegishi,splatoon - calamari inkantation,verse
i-V-i-V-VII,dido,white flag,verse
i-V-i-V-VII,pink floyd,hey you,verse
i-V-i-V-VII,toru minegishi,splatoon - calamari inkantation,verse
i-V-i-V-iv,rem,losing my religion,verse
i-V-i-V-iv,helloween,forever and one,verse
i-V-i-V-iv,ppk,resurrection,chorus
i-V-i-V-iv,ela rose,lovely words,chorus
i-V-i-V-iv,toru minegishi,splatoon - calamari inkantation,verse
i-V-i-V-VI,sistar,alone,chorus
i-V-i-V-VI,backstreet boys,get another boyfriend,chorus
i-V-i-V-VI,nintendo,tetris attack - water stage,verse
i-V-i-V-VI,falco,jeanny,chorus
i-V-i-V-VI,steps,tragedy,chorus
i-V-i-iv-i,gamma ray,lake of tears,verse
i-V-i-iv-i,rex preston and miranda sykes,me and my sister the moon,verse
i-V-i-iv-III,the living tombstone,squid melody,chorus
i-V-i-iv-III,kino,bezdelnik,verse
i-V-i-VII-III,italobrothers,this is nightlife,chorus
i-V-i-VII-i,deep purple,soldier of fortune,verse
i-V-i-VII-i,smiley feat kaan,criminal,chorus
i-V-i-VII-VI,nintendo,tetris attack - water stage,verse
i-V-i-VI-VII,isao sasaki,getter robo,verse
i-V-i-VI-V,the living tombstone,squid melody,chorus
i-V-VII-i-V,lenka,trouble is a friend,verse
i-V-VII-i-V,paul van dyk,for an angel,chorus
i-V-VII-i-V,miike snow,animal,verse
i-V-VII-i-V,littlelamp100,mega man infamous intent - countless tomes,verse
i-V-VII-i-V,toru minegishi,splatoon - calamari inkantation,verse
i-V-VII-i-VII,bill withers,ain't no sunshine,chorus
i-V-VII-III-i,alicia keys,girl on fire,chorus
i-V-VII-III-i,paul kelly,from little things big things grow,chorus
i-V-VII-III-i,u2,original of the species,chorus
i-V-VII-III-i,rod stewart,young turks,chorus
i-V-VII-III-VI,schmoyoho,dead giveaway,chorus
i-V-VII-VI-VII,bruce dickinson,man of sorrows,chorus
i-V-VII-VI-VII,blur,advert,chorus
i-V-VII-VI-i,ladytron,destroy everything you touch,chorus
i-V-VII-VI-i,fire when ready,we all need reminders,verse
i-V-VII-VI-i,blur,advert,chorus
i-V-VII-VI-iv,fire when ready,we all need reminders,verse
i-V-VII-VI-iv,kate bush,suspended in gaffa,verse
i-V-VII-iv-i,justin scharvona,croc the adventure begins,verse
i-V-VII-iv-i,zlad,elektronik supersonik,verse
i-V-VII-iv-i,fire when ready,we all need reminders,verse
i-V-VII-iv-i,eric whitacre,sleep,verse
i-V-VII-iv-V,dido,white flag,verse
i-V-VII-iv-V,darude,feel the beat,verse
i-V-VII-iv-VII,beach house,wishes,verse
i-V-iv-i-V,helloween,forever and one,verse
i-V-iv-i-V,kelis,trick me,chorus
i-V-iv-i-V,max romeo,i chase the devil,chorus
i-V-iv-i-VII,josh groban,o holy night,chorus
i-V-iv-VII-i,belle and sebastian,like dylan in the movies,chorus
i-V-iv-VII-i,ela rose,lovely words,chorus
i-V-iv-VII-i,toru minegishi,splatoon - calamari inkantation,verse
i-V-iv-VII-III,no doubt,don't speak,verse
i-V-iv-VII-III,gwen stefani,the sweet escape,chorus
i-V-iv-VII-III,kenta kiritani,umi no koe,chorus
i-V-iv-VII-V,no doubt,don't speak,verse
i-V-iv-V-i,imai asami,corpse party - shangri-la,chorus
i-V-iv-V-VI,rihanna,kiss it better,chorus
i-V-iv-VI-i,justin timberlake,mirrors,verse
i-V-iv-VI-VII,david guetta,love is gone,verse
i-V-iv-VI-VII,arno cost,strong,chorus
i-V-iv-VI-iv,ppk,resurrection,chorus
VII-i-VI-III-VII,adele,someone like you,chorus
VII-i-VI-III-VII,avril lavigne,girlfriend,chorus
VII-i-VI-III-VII,bruno mars,grenade,chorus
VII-i-VI-III-VII,carly rae jepsen,call me maybe,chorus
VII-i-VI-III-VII,carrie underwood,so small,chorus
VII-i-VI-III-VII,carrie underwood,so small,verse
VII-i-VI-III-VII,cascada,every time we touch,chorus
VII-i-VI-III-VII,cascada,every time we touch,verse
VII-i-VI-III-VII,cheryl cole,parachute,verse
VII-i-VI-III-VII,jason mraz,i'm yours,verse
VII-i-VI-III-VII,kelly clarkson,already gone,verse
VII-i-VI-III-VII,lady gaga,the edge of glory,chorus
VII-i-VI-III-VII,maroon 5,she will be loved,chorus
VII-i-VI-III-VII,matchbox 20,real world,verse
VII-i-VI-III-VII,nofx,please play this song on the radio,chorus
VII-i-VI-III-VII,of monsters and men,little talks,chorus
VII-i-VI-III-VII,old crow medicine show,wagon wheel,verse
VII-i-VI-III-VII,owl city,fireflies,chorus
VII-i-VI-III-VII,pink,u and ur hand,chorus
VII-i-VI-III-VII,rihanna,love the way you lie part 2,verse
VII-i-VI-III-VII,snow patrol,run,chorus
VII-i-VI-III-VII,taylor swift,i knew you were trouble,verse
VII-i-VI-III-VII,the lonely island,jack sparrow,chorus
VII-i-VI-III-VII,tim mcgraw,it's your love,verse
VII-i-VI-III-VII,tim mcgraw,where the green grass grows,verse
VII-i-VI-III-VII,train,hey soul sister,verse
VII-i-VI-III-VII,avicii - ezon remix ,all you need is love,chorus
VII-i-VI-III-VII,avril lavigne,complicated,chorus
VII-i-VI-III-VII,green day,21 guns,verse
VII-i-VI-III-VII,green day,boulevard of broken dreams,chorus
VII-i-VI-III-VII,green day,holiday,chorus
VII-i-VI-III-VII,linkin park,numb,chorus
VII-i-VI-III-VII,michel telo,ai se eu te pego,chorus
VII-i-VI-III-VII,red hot chili peppers,snow -hey oh-,chorus
VII-i-VI-III-VII,sum 41,confusion and frustration in modern times,chorus
VII-i-VI-III-VII,sum 41,walking disaster,chorus
VII-i-VI-III-VII,lady gaga,paparazzi,chorus
VII-i-VI-III-VII,linkin park,castle of glass,chorus
VII-i-VI-III-VII,roxette,listen to your heart,chorus
VII-i-VI-III-VII,lady gaga,alejandro,chorus
VII-i-VI-III-VII,toto,africa,chorus
VII-i-VI-III-VII,the avett brothers,life,verse
VII-i-VI-III-VII,deep blue something,breakfast at tiffany's,chorus
VII-i-VI-III-VII,rome,seasons,chorus
VII-i-VI-III-VII,rio,living in stereo,chorus
VII-i-VI-III-VII,britney spears,born to make you happy,chorus
VII-i-VI-III-VII,axis of awesome,four chord songs,chorus
VII-i-VI-III-VII,passion pit,take a walk,chorus
VII-i-VI-III-VII,passenger,let her go,chorus
VII-i-VI-III-VII,charles jenkins,awesome,verse
VII-i-VI-III-VII,blink 182,what's my age again,verse
VII-i-VI-III-VII,blink 182,what's my age again,chorus
VII-i-VI-III-VII,red hot chili peppers,otherside,chorus
VII-i-VI-III-VII,demi lovato,heart attack,verse
VII-i-VI-III-VII,florida georgia line,get your shine on,chorus
VII-i-VI-III-VII,basshunter,all i ever wanted,verse
VII-i-VI-III-VII,imogen heap,hide and seek,verse
VII-i-VI-III-VII,iyaz,replay,chorus
VII-i-VI-III-VII,kelly clarkson,behind these hazel eyes,chorus
VII-i-VI-III-VII,the veronicas,everything i'm not,chorus
VII-i-VI-III-VII,the veronicas,4ever,chorus
VII-i-VI-III-VII,shania twain,that don't impress me much,chorus
VII-i-VI-III-VII,miley cyrus,wrecking ball,chorus
VII-i-VI-III-VII,patent pending,hey mario,chorus
VII-i-VI-III-VII,chris tomlin,our god,chorus
VII-i-VI-III-VII,steve winwood,higher love,chorus
VII-i-VI-III-VII,panama,always,chorus
VII-i-VI-III-VII,nigahiga,nice guys,chorus
VII-i-VI-III-VII,katy perry,unconditionally,verse
VII-i-VI-III-VII,the offspring,you're gonna go far kid,verse
VII-i-VI-III-VII,bruce dickinson,tears of the dragon,chorus
VII-i-VI-III-VII,iron maiden,blood brothers,chorus
VII-i-VI-III-VII,bob dylan,don't think twice it's alright,chorus
VII-i-VI-III-VII,luke bryan,crash my party,verse
VII-i-VI-III-VII,the wanted,we own the night,chorus
VII-i-VI-III-VII,the sing team,satisfied in you,chorus
VII-i-VI-III-VII,alex lloyd,amazing,chorus
VII-i-VI-III-VII,natalie imbruglia,torn,chorus
VII-i-VI-III-VII,jimi hendrix,bold as love,chorus
VII-i-VI-III-VII,enya,may it be,verse
VII-i-VI-III-VII,klingande,punga,verse
VII-i-VI-III-VII,scorpions,still loving you,chorus
VII-i-VI-III-VII,idina menzel,let it go,chorus
VII-i-VI-III-VII,unite,ai -'ation-,chorus
VII-i-VI-III-VII,adel tawil,lieder,verse
VII-i-VI-III-VII,paris hilton,nothing in this world,chorus
VII-i-VI-III-VII,miriam bryant,push play,chorus
VII-i-VI-III-VII,john denver,take me home - country roads,chorus
VII-i-VI-III-VII,john denver,take me home - country roads,chorus
VII-i-VI-III-VII,brad paisley and alison krauss,whiskey lullaby,chorus
VII-i-VI-III-VII,alligatoah,willst du,chorus
VII-i-VI-III-VII,ozzy osbourne,crazy train,chorus
VII-i-VI-III-VII,zedd-ft-foxes,clarity vicetone remix ,chorus
VII-i-VI-III-VII,bonnie mckee,american girl,verse
VII-i-VI-III-VII,virtual riot,energy drink,chorus
VII-i-VI-III-VII,gary allan,smoke rings in the dark,chorus
VII-i-VI-III-VII,flo rida,whistle,chorus
VII-i-VI-III-VII,yb,flying butterfly,chorus
VII-i-VI-III-VII,the offspring,self esteem,verse
VII-i-VI-III-VII,daddy yankee,limbo,chorus
VII-i-VI-III-VII,tiesto,red lights,chorus
VII-i-VI-III-VII,the script,hall of fame,chorus
VII-i-VI-III-VII,the all-american rejects,dirty little secret,verse
VII-i-VI-III-VII,florida georgia line,cruise,chorus
VII-i-VI-III-VII,red hot chili peppers,under the bridge,verse
VII-i-VI-III-VII,all levels at once,phoenix,chorus
VII-i-VI-III-VII,fergie,big girls don't cry,chorus
VII-i-VI-III-VII,austra,painful like,chorus
VII-i-VI-III-VII,scott mckenzie,san francisco,chorus
VII-i-VI-III-VII,alexandra stan,get back asap,chorus
VII-i-VI-III-VII,black eyed peas,where is the love,chorus
VII-i-VI-III-VII,shakira,whenever wherever,chorus
VII-i-VI-III-VII,michael walthius,dreaming in stereo - under the moon,chorus
VII-i-VI-III-VII,les friction,what you need,chorus
VII-i-VI-III-VII,olly murs ,dear darlin,chorus
VII-i-VI-III-VII,olly murs ,dear darlin,chorus
VII-i-VI-III-VII,fall out boy,young volcanoes,verse
VII-i-VI-III-VII,enrique ft descemer bueno gente de zona,bailando espanol,chorus
VII-i-VI-III-VII,neo cortex,elements 2004,chorus
VII-i-VI-III-VII,neo cortex,elements,chorus
VII-i-VI-III-VII,neo cortex,elements,verse
VII-i-VI-III-VII,technikal and nathalie ,big sky,chorus
VII-i-VI-III-VII,jacksfilms,give this song a title,chorus
VII-i-VI-III-VII,john mayer,half of my heart,chorus
VII-i-VI-III-VII,eric whitacre,a boy and a girl,chorus
VII-i-VI-III-VII,afi,girl's not grey,chorus
VII-i-VI-III-VII,one republic,stop and stare,chorus
VII-i-VI-III-VII,green day,x-kid,chorus
VII-i-VI-III-VII,chelsea ward,that's falling in love,verse
VII-i-VI-III-VII,paul mccartney,meat free monday,verse
VII-i-VI-III-VII,a great big world,say something,chorus
VII-i-VI-III-VII,roomie,how to make a number one song without talent,chorus
VII-i-VI-III-VII,avicii,the days,chorus
VII-i-VI-III-VII,avicii,the days,chorus
VII-i-VI-III-VII,3oh3,don't trust me,chorus
VII-i-VI-III-VII,fountains of wayne,stacy's mum,chorus
VII-i-VI-III-VII,the calling,wherever you will go,chorus
VII-i-VI-III-VII,calvin harris,i need your love,chorus
VII-i-VI-III-VII,justice crew,que sera,chorus
VII-i-VI-III-VII,bastille,what would you do,verse
VII-i-VI-III-VII,bastille,what would you do,chorus
VII-i-VI-III-VII,taylor swift,bad blood,chorus
VII-i-VI-III-VII,the gaslight anthem,the spirit of jazz,verse
VII-i-VI-III-VII,echosmith,cool kids,chorus
VII-i-VI-III-VII,the gaslight anthem,have mercy,verse
VII-i-VI-III-VII,jimi hendrix,bold as love,verse
VII-i-VI-III-VII,biffy clyro,the captain,verse
VII-i-VI-III-VII,the gaslight anthem,45,chorus
VII-i-VI-III-VII,tomas danko,plastic pop,verse
VII-i-VI-III-VII,soldat louis,tirer des caisses,chorus
VII-i-VI-III-VII,caramell,caramelldansen,chorus
VII-i-VI-III-VII,michael buble,it's a beautiful day,verse
VII-i-VI-III-VII,wyclef jean,divine sorrow,verse
VII-i-VI-III-VII,the pogues and kirsty maccoll,fairytale of new york,verse
VII-i-VI-III-VII,owl city,when can i see you again,chorus
VII-i-VI-III-VII,jay sean,down,chorus
VII-i-VI-III-VII,teddybears,hey boy,chorus
VII-i-VI-III-VII,motoi sakuraba,the imperial city,verse
VII-i-VI-III-VII,sia,elastic heart,chorus
VII-i-VI-III-VII,nelly,just a dream,chorus
VII-i-VI-III-VII,one direction,nobody compares,verse
VII-i-VI-III-VII,strong bad,the cheat is not dead,chorus
VII-i-VI-III-VII,weezer,no one else,chorus
VII-i-VI-III-VII,agnes,right here right now,chorus
VII-i-VI-III-VII,sia,elastic heart,verse
VII-i-VI-III-VII,robin schulz ft jasmine thompson,sun goes down,verse
VII-i-VI-III-VII,eagle eye cherry,save tonight,chorus
VII-i-VI-III-VII,taylor swift,mean,chorus
VII-i-VI-III-VII,jordin sparks,battlefield,chorus
VII-i-VI-III-VII,arthur,beginning of time,chorus
VII-i-VI-III-VII,carly rae jepsen,i really like you,chorus
VII-i-VI-III-VII,tristam and braken,far away,chorus
VII-i-VI-III-VII,jonathan mann,hey defriender,chorus
VII-i-VI-III-VII,carrie underwood,good girl,chorus
VII-i-VI-III-VII,bambee,cowgirl,chorus
VII-i-VI-III-VII,the electric warehouse,the hero,chorus
VII-i-VI-III-VII,miriam bryant,dragon,chorus
VII-i-VI-III-VII,daze,sea of love -remix-,chorus
VII-i-VI-III-VII,alphabeat,vacation,chorus
VII-i-VI-III-VII,the mighty mighty bosstones,so sad to say,chorus
VII-i-VI-III-VII,emilie autumn,what if,chorus
VII-i-VI-III-VII,lost frequencies,are you with me,chorus
