cp,artist,song,section
vi-iii-IV-V-vi,martin solveig,the night out - madeon remix,chorus
vi-iii-IV-V-vi,kelly clarkson,since u been gone,verse
vi-iii-IV-V-vi,e-type,back 2 life,chorus
vi-iii-IV-V-vi,archie feat brenton mattheus,kingdom,chorus
vi-iii-IV-V-vi,archie feat brenton mattheus,kingdom,chorus
vi-iii-IV-V-vi,blind guardian,harvest of sorrow,chorus
vi-iii-IV-V-vi,archie,famous,chorus
vi-iii-IV-V-vi,toto,hold the line,chorus
vi-iii-IV-V-vi,avicii,shame on me,chorus
vi-iii-IV-V-vi,marcus werner,octavia,verse
vi-iii-IV-V-vi,octavia,marcus werner,chorus
vi-iii-IV-V-vi,marcus werner,octavia,chorus
vi-iii-IV-V-vi,zun,ghost lead,verse
vi-iii-IV-V-vi,dj genki feat yukacco,planet,chorus
vi-iii-IV-V-vi,veronica maggio,jag kommer,chorus
vi-iii-IV-V-vi,pink floyd,high hopes,chorus
vi-iii-IV-V-vi,mgmt,electric feel,verse
vi-iii-IV-V-vi,tep no,it's alright,chorus
vi-iii-IV-V-vi,grimes,realiti,chorus
vi-iii-IV-V-vi,dire straits,brothers in arms,verse
vi-iii-IV-V-vi,rustie,4eva,verse
vi-iii-IV-V-vi,brandon flowers,can't deny my love,chorus
vi-iii-IV-V-vi,delain,your body is a battleground,chorus
vi-iii-IV-V-vi,delain,sing to me,chorus
vi-iii-IV-V-vi,madeon,nonsense ft mark foster,chorus
vi-iii-IV-V-vi,sigala,say you do,verse
vi-iii-IV-V-vi,zun,purest sky and sea,verse
vi-iii-IV-V-vi,steps,tragedy,chorus
vi-iii-IV-V-vi,marina and the diamonds,bubblegum bitch,chorus
vi-iii-IV-V-vi,demi lovato,body say,verse
vi-iii-IV-V-I,rhapsody of fire,emerald sword,chorus
vi-iii-IV-V-I,backstreet boys,get another boyfriend,chorus
vi-iii-IV-V-I,schoolhouse rock,shot heard 'round the world,verse
vi-iii-IV-V-I,avicii,dear boy,chorus
vi-iii-IV-V-I,tangerine kitty,dumb ways to die,chorus
vi-iii-IV-V-I,green day,amy,chorus
vi-iii-IV-V-I,crazy and corza,wildfire,chorus
vi-iii-IV-V-I,avicii,shame on me,chorus
vi-iii-IV-V-I,the beatles,i will,verse
vi-iii-IV-V-I,sylvie vartan,irresistiblement,chorus
vi-iii-IV-V-I,ian van dahl,castles in the sky,chorus
vi-iii-IV-V-I,little peggy march,i will follow him,verse
vi-iii-IV-V-I,jay sean,2012,chorus
vi-iii-IV-V-I,famicomforever,tame trip,chorus
vi-iii-IV-V-iii,ai ootsuka,sakuranbo,chorus
vi-iii-IV-V-iii,avicii,dear boy,chorus
vi-iii-IV-V-iii,disney,colors of the wind,chorus
vi-iii-IV-V-iii,rustie,4eva,verse
vi-iii-IV-I-vi,frou frou,let go,chorus
vi-iii-IV-I-vi,syn cole,april,verse
vi-iii-IV-I-vi,leona lewis,i will be,verse
vi-iii-IV-I-vi,grant smillie and walden,a million lights,chorus
vi-iii-IV-I-vi,marcus werner,octavia,verse
vi-iii-IV-I-vi,octavia,marcus werner,chorus
vi-iii-IV-I-vi,marcus werner,octavia,chorus
vi-iii-IV-I-vi,gold motel,brand new kind of blue,chorus
vi-iii-IV-I-vi,chairlift,evident utensil,chorus
vi-iii-IV-I-vi,the living end,west end riot,chorus
vi-iii-IV-I-vi,wavves,pony,chorus
vi-iii-IV-I-vi,spice girls,viva forever,chorus
vi-iii-IV-I-vi,lindsey stirling,lost girls,chorus
vi-iii-IV-I-V,aerosmith,cryin',verse
vi-iii-IV-I-V,green day,basketcase,verse
vi-iii-IV-I-V,lenka,trouble is a friend,chorus
vi-iii-IV-I-V,jimi hendrix,castles made of sand,verse
vi-iii-IV-I-V,instrumental core,the angels among demons,chorus
vi-iii-IV-I-V,red hot chili peppers,under the bridge,verse
vi-iii-IV-I-V,red hot chili peppers,under the bridge,chorus
vi-iii-IV-I-V,florence and the machine,spectrum,chorus
vi-iii-IV-I-V,florence and the machine,spectrum,chorus
vi-iii-IV-I-V,family of the year,hero,chorus
vi-iii-IV-I-V,spongebob squarepants,a day like this,verse
vi-iii-IV-I-V,bonnie tyler,holding out for a hero,chorus
vi-iii-IV-I-V,chairlift,evident utensil,chorus
vi-iii-IV-I-V,the mighty mighty bosstones,bad news and bad breaks,chorus
vi-iii-IV-I-V,the living end,west end riot,chorus
vi-iii-IV-I-V,delain,your body is a battleground,chorus
vi-iii-IV-I-V,sia,move your body,chorus
vi-iii-IV-I-ii,syn cole,april,verse
vi-iii-IV-I-ii,jackson 5,i want you back,verse
vi-iii-IV-I-ii,jackson 5,i want you back,chorus
vi-iii-IV-I-ii,cool and create,help me erinnnnnn,chorus
vi-iii-IV-I-ii,edx,cool you off,chorus
vi-iii-IV-I-ii,hozier,jackie and wilson,chorus
vi-iii-IV-I-ii,fleet foxes,he doesn't know why,verse
vi-iii-IV-I-ii,falco,jeanny,chorus
vi-iii-IV-I-IV,johann pachelbel,canon in d major,chorus
vi-iii-IV-I-IV,evermore,running,verse
vi-iii-IV-I-IV,tamas wells,valder fields,verse
vi-iii-IV-I-IV,helloween,forever and one,chorus
vi-iii-IV-I-IV,parry gripp,it's raining tacos,verse
vi-iii-IV-I-IV,blink-182,teenage satellites,chorus
vi-iii-IV-ii-iii,rihanna,rude boy,chorus
vi-iii-IV-ii-iii,nino rota,romeo and juliet,verse
vi-iii-IV-ii-iii,gammer,nostalgia - rustie edit,chorus
vi-iii-IV-ii-V,sean kingston,fire burning,chorus
vi-iii-IV-ii-V,muse,explorers,chorus
vi-iii-IV-ii-vi,violens,all night low,verse
vi-iii-IV-ii-vi,timbaland,give it to me,chorus
vi-iii-IV-ii-IV,marcus werner,octavia,verse
vi-iii-IV-ii-IV,octavia,marcus werner,chorus
vi-iii-IV-ii-IV,marcus werner,octavia,chorus
vi-iii-IV-ii-IV,shakira,hips don't lie ft wyclef jean,chorus
vi-iii-IV-ii-I,neil finn,song of the lonely mountain,verse
vi-iii-IV-ii-I,solee,ice,verse
vi-iii-IV-vi-iii,britney spears,seal it with a kiss,chorus
vi-iii-IV-vi-iii,mgmt,electric feel,verse
vi-iii-IV-vi-iii,faithless,insomnia,chorus
vi-iii-IV-vi-iii,gammer,nostalgia - rustie edit,chorus
vi-iii-IV-vi-iii,disney,colors of the wind,chorus
vi-iii-IV-vi-iii,demi lovato,body say,verse
vi-iii-IV-vi-V,usher,omg,verse
vi-iii-IV-vi-V,enya,caribbean blue,verse
vi-iii-IV-vi-V,all american rejects,gives you hell,chorus
vi-iii-vi-iii-vi,rem,losing my religion,verse
vi-iii-vi-iii-vi,sistar,alone,chorus
vi-iii-vi-iii-vi,italobrothers,this is nightlife,chorus
vi-iii-vi-iii-vi,equalizers,every city,verse
vi-iii-vi-iii-vi,blind guardian,harvest of sorrow,verse
vi-iii-vi-iii-vi,jay chou,little blacksmith in milan,verse
vi-iii-vi-iii-vi,jay chou,little blacksmith in milan,chorus
vi-iii-vi-iii-vi,the beatles,things we said today,verse
vi-iii-vi-iii-vi,quad city dj's,space jam,chorus
vi-iii-vi-iii-vi,andrew york,sanzen-in,chorus
vi-iii-vi-iii-vi,nintendo,tetris attack - water stage,verse
vi-iii-vi-iii-vi,rex preston and miranda sykes,me and my sister the moon,verse
vi-iii-vi-iii-vi,cher,gypsys tramps and thieves,chorus
vi-iii-vi-iii-vi,destiny's child,independent women part 1,chorus
vi-iii-vi-iii-vi,toru minegishi,splatoon - calamari inkantation,verse
vi-iii-vi-iii-V,dido,white flag,verse
vi-iii-vi-iii-V,pink floyd,hey you,verse
vi-iii-vi-iii-V,toru minegishi,splatoon - calamari inkantation,verse
vi-iii-vi-iii-ii,rem,losing my religion,verse
vi-iii-vi-iii-ii,helloween,forever and one,verse
vi-iii-vi-iii-ii,ppk,resurrection,chorus
vi-iii-vi-iii-ii,ela rose,lovely words,chorus
vi-iii-vi-iii-ii,toru minegishi,splatoon - calamari inkantation,verse
vi-iii-vi-iii-IV,sistar,alone,chorus
vi-iii-vi-iii-IV,backstreet boys,get another boyfriend,chorus
vi-iii-vi-iii-IV,nintendo,tetris attack - water stage,verse
vi-iii-vi-iii-IV,falco,jeanny,chorus
vi-iii-vi-iii-IV,steps,tragedy,chorus
vi-iii-vi-ii-vi,gamma ray,lake of tears,verse
vi-iii-vi-ii-vi,rex preston and miranda sykes,me and my sister the moon,verse
vi-iii-vi-ii-I,the living tombstone,squid melody,chorus
vi-iii-vi-ii-I,kino,bezdelnik,verse
vi-iii-vi-V-I,italobrothers,this is nightlife,chorus
vi-iii-vi-V-vi,deep purple,soldier of fortune,verse
vi-iii-vi-V-vi,smiley feat kaan,criminal,chorus
vi-iii-vi-V-IV,nintendo,tetris attack - water stage,verse
vi-iii-vi-IV-V,isao sasaki,getter robo,verse
vi-iii-vi-IV-iii,the living tombstone,squid melody,chorus
vi-iii-V-vi-iii,lenka,trouble is a friend,verse
vi-iii-V-vi-iii,paul van dyk,for an angel,chorus
vi-iii-V-vi-iii,miike snow,animal,verse
vi-iii-V-vi-iii,littlelamp100,mega man infamous intent - countless tomes,verse
vi-iii-V-vi-iii,toru minegishi,splatoon - calamari inkantation,verse
vi-iii-V-vi-V,bill withers,ain't no sunshine,chorus
vi-iii-V-I-vi,alicia keys,girl on fire,chorus
vi-iii-V-I-vi,paul kelly,from little things big things grow,chorus
vi-iii-V-I-vi,u2,original of the species,chorus
vi-iii-V-I-vi,rod stewart,young turks,chorus
vi-iii-V-I-IV,schmoyoho,dead giveaway,chorus
vi-iii-V-IV-V,bruce dickinson,man of sorrows,chorus
vi-iii-V-IV-V,blur,advert,chorus
vi-iii-V-IV-vi,ladytron,destroy everything you touch,chorus
vi-iii-V-IV-vi,fire when ready,we all need reminders,verse
vi-iii-V-IV-vi,blur,advert,chorus
vi-iii-V-IV-ii,fire when ready,we all need reminders,verse
vi-iii-V-IV-ii,kate bush,suspended in gaffa,verse
vi-iii-V-IV-16,south park,the cigarette song,chorus
vi-iii-V-ii-vi,justin scharvona,croc the adventure begins,verse
vi-iii-V-ii-vi,zlad,elektronik supersonik,verse
vi-iii-V-ii-vi,fire when ready,we all need reminders,verse
vi-iii-V-ii-vi,eric whitacre,sleep,verse
vi-iii-V-ii-iii,dido,white flag,verse
vi-iii-V-ii-iii,darude,feel the beat,verse
vi-iii-V-ii-V,beach house,wishes,verse
vi-iii-ii-vi-iii,helloween,forever and one,verse
vi-iii-ii-vi-iii,kelis,trick me,chorus
vi-iii-ii-vi-iii,max romeo,i chase the devil,chorus
vi-iii-ii-vi-V,josh groban,o holy night,chorus
vi-iii-ii-V-vi,belle and sebastian,like dylan in the movies,chorus
vi-iii-ii-V-vi,ela rose,lovely words,chorus
vi-iii-ii-V-vi,toru minegishi,splatoon - calamari inkantation,verse
vi-iii-ii-V-I,no doubt,don't speak,verse
vi-iii-ii-V-I,gwen stefani,the sweet escape,chorus
vi-iii-ii-V-I,kenta kiritani,umi no koe,chorus
vi-iii-ii-V-iii,no doubt,don't speak,verse
vi-iii-ii-iii-vi,imai asami,corpse party - shangri-la,chorus
vi-iii-ii-iii-IV,rihanna,kiss it better,chorus
vi-iii-ii-IV-vi,justin timberlake,mirrors,verse
vi-iii-ii-IV-V,david guetta,love is gone,verse
vi-iii-ii-IV-V,arno cost,strong,chorus
vi-iii-ii-IV-ii,ppk,resurrection,chorus
vi-iii-ii-5/6-vi,wan wan,the princess that was erased from history,verse
V-vi-IV-I-V,adele,someone like you,chorus
V-vi-IV-I-V,avril lavigne,girlfriend,chorus
V-vi-IV-I-V,bruno mars,grenade,chorus
V-vi-IV-I-V,carly rae jepsen,call me maybe,chorus
V-vi-IV-I-V,carrie underwood,so small,chorus
V-vi-IV-I-V,carrie underwood,so small,verse
V-vi-IV-I-V,cascada,every time we touch,chorus
V-vi-IV-I-V,cascada,every time we touch,verse
V-vi-IV-I-V,cheryl cole,parachute,verse
V-vi-IV-I-V,jason mraz,i'm yours,verse
V-vi-IV-I-V,kelly clarkson,already gone,verse
V-vi-IV-I-V,lady gaga,the edge of glory,chorus
V-vi-IV-I-V,maroon 5,she will be loved,chorus
V-vi-IV-I-V,matchbox 20,real world,verse
V-vi-IV-I-V,nofx,please play this song on the radio,chorus
V-vi-IV-I-V,of monsters and men,little talks,chorus
V-vi-IV-I-V,old crow medicine show,wagon wheel,verse
V-vi-IV-I-V,owl city,fireflies,chorus
V-vi-IV-I-V,pink,u and ur hand,chorus
V-vi-IV-I-V,rihanna,love the way you lie part 2,verse
V-vi-IV-I-V,snow patrol,run,chorus
V-vi-IV-I-V,taylor swift,i knew you were trouble,verse
V-vi-IV-I-V,the lonely island,jack sparrow,chorus
V-vi-IV-I-V,tim mcgraw,it's your love,verse
V-vi-IV-I-V,tim mcgraw,where the green grass grows,verse
V-vi-IV-I-V,train,hey soul sister,verse
V-vi-IV-I-V,avicii - ezon remix ,all you need is love,chorus
V-vi-IV-I-V,avril lavigne,complicated,chorus
V-vi-IV-I-V,green day,21 guns,verse
V-vi-IV-I-V,green day,boulevard of broken dreams,chorus
V-vi-IV-I-V,green day,holiday,chorus
V-vi-IV-I-V,linkin park,numb,chorus
V-vi-IV-I-V,michel telo,ai se eu te pego,chorus
V-vi-IV-I-V,red hot chili peppers,snow -hey oh-,chorus
V-vi-IV-I-V,sum 41,confusion and frustration in modern times,chorus
V-vi-IV-I-V,sum 41,walking disaster,chorus
V-vi-IV-I-V,lady gaga,paparazzi,chorus
V-vi-IV-I-V,linkin park,castle of glass,chorus
V-vi-IV-I-V,roxette,listen to your heart,chorus
V-vi-IV-I-V,lady gaga,alejandro,chorus
V-vi-IV-I-V,toto,africa,chorus
V-vi-IV-I-V,the avett brothers,life,verse
V-vi-IV-I-V,deep blue something,breakfast at tiffany's,chorus
V-vi-IV-I-V,rome,seasons,chorus
V-vi-IV-I-V,rio,living in stereo,chorus
V-vi-IV-I-V,britney spears,born to make you happy,chorus
V-vi-IV-I-V,axis of awesome,four chord songs,chorus
V-vi-IV-I-V,passion pit,take a walk,chorus
V-vi-IV-I-V,passenger,let her go,chorus
V-vi-IV-I-V,charles jenkins,awesome,verse
V-vi-IV-I-V,blink 182,what's my age again,verse
V-vi-IV-I-V,blink 182,what's my age again,chorus
V-vi-IV-I-V,red hot chili peppers,otherside,chorus
V-vi-IV-I-V,demi lovato,heart attack,verse
V-vi-IV-I-V,florida georgia line,get your shine on,chorus
V-vi-IV-I-V,basshunter,all i ever wanted,verse
V-vi-IV-I-V,imogen heap,hide and seek,verse
V-vi-IV-I-V,iyaz,replay,chorus
V-vi-IV-I-V,kelly clarkson,behind these hazel eyes,chorus
V-vi-IV-I-V,the veronicas,everything i'm not,chorus
V-vi-IV-I-V,the veronicas,4ever,chorus
V-vi-IV-I-V,shania twain,that don't impress me much,chorus
V-vi-IV-I-V,miley cyrus,wrecking ball,chorus
V-vi-IV-I-V,patent pending,hey mario,chorus
V-vi-IV-I-V,chris tomlin,our god,chorus
V-vi-IV-I-V,steve winwood,higher love,chorus
V-vi-IV-I-V,panama,always,chorus
V-vi-IV-I-V,nigahiga,nice guys,chorus
V-vi-IV-I-V,katy perry,unconditionally,verse
V-vi-IV-I-V,the offspring,you're gonna go far kid,verse
V-vi-IV-I-V,bruce dickinson,tears of the dragon,chorus
V-vi-IV-I-V,iron maiden,blood brothers,chorus
V-vi-IV-I-V,bob dylan,don't think twice it's alright,chorus
V-vi-IV-I-V,luke bryan,crash my party,verse
V-vi-IV-I-V,the wanted,we own the night,chorus
V-vi-IV-I-V,the sing team,satisfied in you,chorus
V-vi-IV-I-V,alex lloyd,amazing,chorus
V-vi-IV-I-V,natalie imbruglia,torn,chorus
V-vi-IV-I-V,jimi hendrix,bold as love,chorus
V-vi-IV-I-V,enya,may it be,verse
V-vi-IV-I-V,klingande,punga,verse
V-vi-IV-I-V,scorpions,still loving you,chorus
V-vi-IV-I-V,idina menzel,let it go,chorus
V-vi-IV-I-V,unite,ai -'ation-,chorus
V-vi-IV-I-V,adel tawil,lieder,verse
V-vi-IV-I-V,paris hilton,nothing in this world,chorus
V-vi-IV-I-V,miriam bryant,push play,chorus
V-vi-IV-I-V,john denver,take me home - country roads,chorus
V-vi-IV-I-V,john denver,take me home - country roads,chorus
V-vi-IV-I-V,brad paisley and alison krauss,whiskey lullaby,chorus
V-vi-IV-I-V,alligatoah,willst du,chorus
V-vi-IV-I-V,ozzy osbourne,crazy train,chorus
V-vi-IV-I-V,zedd-ft-foxes,clarity vicetone remix ,chorus
V-vi-IV-I-V,bonnie mckee,american girl,verse
V-vi-IV-I-V,virtual riot,energy drink,chorus
V-vi-IV-I-V,gary allan,smoke rings in the dark,chorus
V-vi-IV-I-V,flo rida,whistle,chorus
V-vi-IV-I-V,yb,flying butterfly,chorus
V-vi-IV-I-V,the offspring,self esteem,verse
V-vi-IV-I-V,daddy yankee,limbo,chorus
V-vi-IV-I-V,tiesto,red lights,chorus
V-vi-IV-I-V,the script,hall of fame,chorus
V-vi-IV-I-V,the all-american rejects,dirty little secret,verse
V-vi-IV-I-V,florida georgia line,cruise,chorus
V-vi-IV-I-V,red hot chili peppers,under the bridge,verse
V-vi-IV-I-V,all levels at once,phoenix,chorus
V-vi-IV-I-V,fergie,big girls don't cry,chorus
V-vi-IV-I-V,austra,painful like,chorus
V-vi-IV-I-V,scott mckenzie,san francisco,chorus
V-vi-IV-I-V,alexandra stan,get back asap,chorus
V-vi-IV-I-V,black eyed peas,where is the love,chorus
V-vi-IV-I-V,shakira,whenever wherever,chorus
V-vi-IV-I-V,michael walthius,dreaming in stereo - under the moon,chorus
V-vi-IV-I-V,les friction,what you need,chorus
V-vi-IV-I-V,olly murs ,dear darlin,chorus
V-vi-IV-I-V,olly murs ,dear darlin,chorus
V-vi-IV-I-V,fall out boy,young volcanoes,verse
V-vi-IV-I-V,enrique ft descemer bueno gente de zona,bailando espanol,chorus
V-vi-IV-I-V,neo cortex,elements 2004,chorus
V-vi-IV-I-V,neo cortex,elements,chorus
V-vi-IV-I-V,neo cortex,elements,verse
V-vi-IV-I-V,technikal and nathalie ,big sky,chorus
V-vi-IV-I-V,jacksfilms,give this song a title,chorus
V-vi-IV-I-V,john mayer,half of my heart,chorus
V-vi-IV-I-V,eric whitacre,a boy and a girl,chorus
V-vi-IV-I-V,afi,girl's not grey,chorus
V-vi-IV-I-V,one republic,stop and stare,chorus
V-vi-IV-I-V,green day,x-kid,chorus
V-vi-IV-I-V,chelsea ward,that's falling in love,verse
V-vi-IV-I-V,paul mccartney,meat free monday,verse
V-vi-IV-I-V,a great big world,say something,chorus
V-vi-IV-I-V,roomie,how to make a number one song without talent,chorus
V-vi-IV-I-V,avicii,the days,chorus
V-vi-IV-I-V,avicii,the days,chorus
V-vi-IV-I-V,3oh3,don't trust me,chorus
V-vi-IV-I-V,fountains of wayne,stacy's mum,chorus
V-vi-IV-I-V,the calling,wherever you will go,chorus
V-vi-IV-I-V,calvin harris,i need your love,chorus
V-vi-IV-I-V,justice crew,que sera,chorus
V-vi-IV-I-V,bastille,what would you do,verse
V-vi-IV-I-V,bastille,what would you do,chorus
V-vi-IV-I-V,taylor swift,bad blood,chorus
V-vi-IV-I-V,the gaslight anthem,the spirit of jazz,verse
V-vi-IV-I-V,echosmith,cool kids,chorus
V-vi-IV-I-V,the gaslight anthem,have mercy,verse
V-vi-IV-I-V,jimi hendrix,bold as love,verse
V-vi-IV-I-V,biffy clyro,the captain,verse
V-vi-IV-I-V,the gaslight anthem,45,chorus
V-vi-IV-I-V,tomas danko,plastic pop,verse
V-vi-IV-I-V,soldat louis,tirer des caisses,chorus
V-vi-IV-I-V,caramell,caramelldansen,chorus
V-vi-IV-I-V,michael buble,it's a beautiful day,verse
V-vi-IV-I-V,wyclef jean,divine sorrow,verse
V-vi-IV-I-V,the pogues and kirsty maccoll,fairytale of new york,verse
V-vi-IV-I-V,owl city,when can i see you again,chorus
V-vi-IV-I-V,jay sean,down,chorus
V-vi-IV-I-V,teddybears,hey boy,chorus
V-vi-IV-I-V,motoi sakuraba,the imperial city,verse
V-vi-IV-I-V,sia,elastic heart,chorus
V-vi-IV-I-V,nelly,just a dream,chorus
V-vi-IV-I-V,one direction,nobody compares,verse
V-vi-IV-I-V,strong bad,the cheat is not dead,chorus
V-vi-IV-I-V,weezer,no one else,chorus
V-vi-IV-I-V,agnes,right here right now,chorus
V-vi-IV-I-V,sia,elastic heart,verse
V-vi-IV-I-V,robin schulz ft jasmine thompson,sun goes down,verse
V-vi-IV-I-V,eagle eye cherry,save tonight,chorus
V-vi-IV-I-V,taylor swift,mean,chorus
V-vi-IV-I-V,jordin sparks,battlefield,chorus
V-vi-IV-I-V,arthur,beginning of time,chorus
V-vi-IV-I-V,carly rae jepsen,i really like you,chorus
V-vi-IV-I-V,tristam and braken,far away,chorus
V-vi-IV-I-V,jonathan mann,hey defriender,chorus
V-vi-IV-I-V,carrie underwood,good girl,chorus
V-vi-IV-I-V,bambee,cowgirl,chorus
V-vi-IV-I-V,the electric warehouse,the hero,chorus
V-vi-IV-I-V,miriam bryant,dragon,chorus
V-vi-IV-I-V,daze,sea of love -remix-,chorus
V-vi-IV-I-V,alphabeat,vacation,chorus
V-vi-IV-I-V,the mighty mighty bosstones,so sad to say,chorus
V-vi-IV-I-V,emilie autumn,what if,chorus
V-vi-IV-I-V,lost frequencies,are you with me,chorus
V-vi-IV-I-V,joss whedon,going through the motions,verse
V-vi-IV-I-V,the mighty mighty bosstones,a jackknife to a swan,chorus
V-vi-IV-I-V,sara bareilles,uncharted,verse
V-vi-IV-I-V,the band perry,if i die young,chorus
V-vi-IV-I-V,sum 41,no reason,chorus
V-vi-IV-I-V,skylar grey,i know you - fifty shades of grey,verse
V-vi-IV-I-V,mitis,born,chorus
V-vi-IV-I-V,adele,hello,chorus
V-vi-IV-I-V,alligatoah,lass liegen,chorus
V-vi-IV-I-V,antonim,melancholy soldier,chorus
V-vi-IV-I-V,marny kennedy,it's my life,chorus
V-vi-IV-I-V,love and theft,angel eyes,chorus
V-vi-IV-I-V,riggi and piros,knightlife,verse
V-vi-IV-I-V,rachel platten,fight song,chorus
V-vi-IV-I-V,john hiatt,cry love,chorus
V-vi-IV-I-V,lady gaga,second time around,chorus
V-vi-IV-I-V,lady gaga,heavy metal lover,chorus
V-vi-IV-I-V,taio cruz,break your heart,chorus
V-vi-IV-I-V,ryo,black rock shooter,verse
V-vi-IV-I-V,nicky jam and enrique iglesias,el perdon,chorus
V-vi-IV-I-V,pink,try,verse
V-vi-IV-I-V,pink,try,chorus
V-vi-IV-I-V,carly ray,i just met you,chorus
V-vi-IV-I-V,deuce,the one,chorus
V-vi-IV-I-V,toru minegishi,splatfest battle - ink me up,verse
V-vi-IV-I-V,palm trees,casanova,chorus
V-vi-IV-I-V,deco 27,streaming heart,chorus
V-vi-IV-I-V,the police,so lonely,verse
V-vi-IV-I-V,the police,so lonely,chorus
V-vi-IV-I-V,robyn,call your girlfriend,chorus
V-vi-IV-I-V,kenshi yonezu,wooden doll,chorus
V-vi-IV-I-V,alan walker,faded,chorus
V-vi-IV-I-V,blink 182,bored to death,chorus
V-vi-IV-I-V,alan walker,faded,verse
V-vi-IV-I-V,pepper coyote,no cock like horse cock,chorus
V-vi-IV-I-V,italobrothers,sleep when we're dead,verse
V-vi-IV-I-V,different heaven,nekozilla,chorus
V-vi-IV-I-V,neru,law-evading rock,chorus
V-vi-IV-I-V,blink-182,going away to college,chorus
V-vi-IV-V-vi,cascada,every time we touch,chorus
V-vi-IV-V-vi,evanescence,bring me to life,chorus
V-vi-IV-V-vi,kesha,tik tok,chorus
V-vi-IV-V-vi,kesha,tik tok,verse
V-vi-IV-V-vi,yasuaki fujita,mega man 3 - snake man's stage,verse
V-vi-IV-V-vi,tik tok,kesha,chorus
V-vi-IV-V-vi,tik tok,kesha,verse
V-vi-IV-V-vi,timbaland ft justin timberlake,carry out,chorus
V-vi-IV-V-vi,travie mccoy ft bruno mars,billionaire,verse
V-vi-IV-V-vi,backstreet boys,i want it that way,chorus
V-vi-IV-V-vi,monica,angel of mine,verse
V-vi-IV-V-vi,krewella,one minute,chorus
V-vi-IV-V-vi,madonna,material girl,chorus
V-vi-IV-V-vi,skyrim,dragonborn,chorus
V-vi-IV-V-vi,fonic,the hero,chorus
V-vi-IV-V-vi,the avett brothers,kick drum heart,chorus
V-vi-IV-V-vi,britney spears,stronger,chorus
V-vi-IV-V-vi,lindsey stirling,moon trance,chorus
V-vi-IV-V-vi,krewella,human,verse
V-vi-IV-V-vi,youngblood hawke,we come running - vicetone remix,chorus
V-vi-IV-V-vi,dragonforce,through the fire and flames,verse
V-vi-IV-V-vi,iron maiden,fear of the dark,verse
V-vi-IV-V-vi,the wanted,we own the night,chorus
V-vi-IV-V-vi,bruce dickinson,arc of space,chorus
V-vi-IV-V-vi,tristam,i remember,chorus
V-vi-IV-V-vi,tristam,truth,verse
V-vi-IV-V-vi,spongebob squarepants,krusty krab training video intro,verse
V-vi-IV-V-vi,roxette,how do you do,chorus
V-vi-IV-V-vi,katy perry,dark horse,verse
V-vi-IV-V-vi,nanobii,sugar rush,chorus
V-vi-IV-V-vi,tristam,truth,chorus
V-vi-IV-V-vi,chase and status,time,chorus
V-vi-IV-V-vi,simon gain and jay adams and toomanylefthands,good morning copenhagen,chorus
V-vi-IV-V-vi,paris hilton,my bff,chorus
V-vi-IV-V-vi,alstroemeria records,lovelight - bad apple,chorus
V-vi-IV-V-vi,tiggy,abracadabra,chorus
V-vi-IV-V-vi,kyle gabler,world of goo - rain rain windy windy,chorus
V-vi-IV-V-vi,zun,hartmann's youkai girl,chorus
V-vi-IV-V-vi,zun,lunatic eyes - invisible full moon,chorus
V-vi-IV-V-vi,yeah yeah yeahs,heads will roll,chorus
V-vi-IV-V-vi,zun,spring lane - colorful path,chorus
V-vi-IV-V-vi,frank zappa,heavy duty judy,verse
V-vi-IV-V-vi,zun,cemetery of onbashira - grave of being,chorus
